,index,tweet,mark
173,920,"Construction, paving operations on NJ 31 both directions CR 634/Parkway Av (Ewing Twp) to South of I-295 (Ewing Twp) 1 lane closed until 6:00 A.M.   ",0
174,923,Crash on NJ 495 westbound at NJ 3 (North Bergen Twp) right lane closed 10 minute delay   ,0
175,927,"Construction, bridge painting on Atlantic City Expressway eastbound from West of Exit 33 - Winslow (Winslow Twp) to East of Exit 33 - Winslow (Winslow Twp) right lane and shoulder closed until 5:00 A.M. MOVE OVER FOR HIGHWA   ",0
176,929,Crash on NJ 495 westbound at NJ 3 (North Bergen Twp) right lane closed 10 minute delay   ,0
177,931,Fuel spill and Overturned tractor trailer on NJ 24 westbound ramp to Exit 9A - Broad St/Millburn/Summit (Summit) ramp closed and detoured   ,0
178,932,"Construction, bridge painting on Atlantic City Expressway westbound East of Exit 33 - Winslow (Winslow Twp) to Exit 33 - Winslow (Winslow Twp) left lane and shoulder closed until 5:00 A.M. MOVE OVER FOR HIGHWAY WORKERS   ",0
179,938,Fuel spill and Overturned tractor trailer on NJ 24 both directions ramp to Exit 9A - Broad St/Millburn/Summit (Summit) ramp 9A remains closed   ,0
180,939,Fuel spill and Overturned tractor trailer on NJ 24 both directions ramp to Exit 9A - Broad St/Millburn/Summit (Summit) ramp 9A remains closed   ,0
181,950,Crash on NJ 42 southbound North of Exit 13 - NJ 55 (Deptford Twp) right shoulder closed 5-10 minute delay use caution   ,0
182,969,Crash on NJ 42 southbound North of Exit 13 - NJ 55 (Deptford Twp) right shoulder closed 10-15 minute delay use caution   ,0
183,970,Crash on NJ 42 southbound North of Exit 13 - NJ 55 (Deptford Twp) 2 right lanes closed 10-15 minute delay use caution   ,0
184,983,"Construction, construction on I-295 northbound from Exit 73 - Scotch Rd (Hopewell Twp) to Delaware River/Scudder Falls Bridge (Ewing Twp) 1 lane closed until 6:00 A.M. use caution   ",0
185,1024,"Emergency construction, emergency repairs on I-76 eastbound West of Exit 1D - US 130 (Gloucester City) right lane remains closed 5-10 minute delay   ",0
186,1085,"Construction, guard rail repairs on Atlantic City Expressway westbound between East of Exit 38 - CR 536 (Winslow Twp) left shoulder closed until 2:30 P.M. MOVE OVER FOR HIGHWAY WORKERS   ",0
187,1086,"Construction, sign work on Atlantic City Expressway eastbound between East of Frank S. Farley Service Plaza (Hamilton Twp) and West of Egg Harbor Toll Plaza (Hamilton Twp) left and center lanes closed until 2:30 P.M. MOVE O   ",0
188,1088,Fuel spill and Overturned tractor trailer on NJ 24 both directions ramp to Exit 9A - Broad St/Millburn/Summit (Summit) ramp 9A remains closed   ,0
189,1092,"Construction, bridge construction on George Washington Bridge westbound Lower Trans Manhattan Expressway (Manhattan) to New York Side/Lower Level (Manhattan) left lane closed   ",0
190,1093,"Construction, bridge construction on George Washington Bridge westbound New York Side/Upper Level (Manhattan) to New Jersey Side/Upper Level (Fort Lee) right lane closed   ",0
191,1094,"Emergency construction, emergency repairs on I-76 eastbound West of Exit 1D - US 130 (Gloucester City) right lane remains closed 5-10 minute delay   ",0
192,1098,"Construction, roadwork on US 1 southbound at Carnegie Rd (Lawrence Twp) right lane closed until 3:30 P.M.   ",0
193,1103,"Emergency construction, emergency repairs on I-76 eastbound West of Exit 1D - US 130 (Gloucester City) right lane closed 5-10 minute delay   ",0
194,1105,"Emergency construction, emergency repairs on I-76 eastbound West of Exit 1D - US 130 (Gloucester City) right lane closed 5-10 minute delay   ",0
195,1106,"Emergency construction and Pothole repairs, emergency repairs on I-76 eastbound West of Exit 1D - US 130 (Gloucester City) right lane closed 5-10 minute delay   ",0
196,1107,"Construction, construction on NJ 175 northbound ramp to southbound I-295 (Ewing Twp) exit ramp closed and detoured until 11:59 P.M. on July 29, 2020   ",0
197,1108,"Construction, construction on NJ 29 both directions from West Upper Ferry Rd (Ewing Twp) to NJ 175/Scenic Dr (Ewing Twp) 1 lane closed until 11:59 P.M. on November 30, 2019   ",0
198,1109,"Construction, construction on I-676 both directions South of Exit 5 - CR 537 (Camden) to Exit 5 - CR 537 (Camden) right shoulder closed until 11:59 P.M. on December 31, 2019   ",0
199,1112,"Construction, construction on I-195 westbound at Exit 16 - CR 537/Great Adventure (Jackson Twp) right shoulder closed until 11:59 P.M. on November 15, 2019   ",0
200,1120,Emergency construction and Pothole repairs on I-76 eastbound West of Exit 1D - US 130 (Gloucester City) right lane closed 5-10 minute delay   ,0
201,1121,Construction on Garden State Parkway northbound South of Exit 131 - Wood Avenue South (Woodbridge Twp) to South of Colonia Service Area (Woodbridge Twp) right lane and shoulder closed for repairs until further notice   ,0
202,1141,"Construction, bridge maintenance operations on I-295 both directions South of Exit 13 - US 130 (Logan Twp) right shoulder closed until 2:00 P.M.   ",0
203,1142,"Construction, bridge work on I-295 both directions South of Exit 25 - NJ 47/Delsea Dr (Westville) to North of Exit 25 - NJ 47/Delsea Dr (Westville) right shoulder closed until 3:00 P.M.   ",0
204,1143,"Construction, roadwork on US 1 southbound at Carnegie Rd (Lawrence Twp) right lane closed until 2:00 P.M.   ",0
205,1144,"Construction, construction on I-295 southbound from Delaware River/Scudder Falls Bridge (Ewing Twp) to Exit 73 - Scotch Rd (Hopewell Twp) 1 lane closed until 4:00 P.M.   ",0
206,1148,"Construction, barrier repairs on US 130 northbound North of NJ 156 (Hamilton Twp) right lane and shoulder closed until 3:00 P.M.   ",0
207,1151,"Construction, curb work on I-287 northbound between Exit 22 - US 202 (Bedminster Twp) and Exit 35 - NJ 124 (Morristown) right shoulder closed until 6:00 P.M.   ",0
208,1155,"Construction, construction on I-295 southbound at Exit 67 - US 1 (Lawrence Twp) right shoulder closed until 3:30 P.M. use caution   ",0
209,1158,"Construction, construction on I-295 southbound from north of Exit 67 - US 1 (Lawrence Twp) to South of Exit 67 - US 1 (Lawrence Twp) right lane closed until 3:30 P.M. use caution   ",0
210,1159,"Construction, roadwork on US 1 southbound at Washington Rd (West Windsor Twp) right shoulder closed until 4:00 P.M. use caution   ",0
211,1160,"Construction, drainage improvements on NJ 31 both directions between South of CR 653/Calhoun St (Trenton) and South of I-295 (Ewing Twp) right lane closed until 3:30 P.M. use caution   ",0
212,1161,"Construction, drainage improvements on I-80 eastbound area of Exit 12 - CR 521/Hope-Blairstown Rd (Hope Twp) left lane closed for repairs until 3:00 P.M.   ",0
213,1162,Disabled vehicle on I-295 northbound North of Exit 57 - US 130 (Hamilton Twp) left lane closed 5-10 minute delay use caution   ,0
214,1181,"Construction, guard rail repairs on Atlantic City Expressway westbound between East of Exit 38 - CR 536 (Winslow Twp) left shoulder closed until 2:30 P.M. MOVE OVER FOR HIGHWAY WORKERS   ",0
215,1202,"Construction, bridge construction on George Washington Bridge westbound Lower Trans Manhattan Expressway (Manhattan) to New York Side/Lower Level (Manhattan) left lane closed from 8:30 A.M. until 2:30 P.M.   ",0
216,1215,"Construction, roadwork on I-287 southbound North of Exit 41 - I-80 (Parsippany-Troy Hills Twp) right shoulder closed until 2:00 P.M.   ",0
217,1223,"Construction, bridge construction on George Washington Bridge westbound New York Side/Upper Level (Manhattan) to New Jersey Side/Upper Level (Fort Lee) right lane closed until 2:30 P.M.   ",0
218,1228,Roadwork on Garden State Parkway northbound North of Exit 50 - US 9 (Bass River Twp) to New Gretna Toll Plaza (Bass River Twp) 2 Left Lanes closed to traffic until 4:00 P.M.   ,0
219,1246,Fuel spill and Overturned tractor trailer on NJ 24 both directions ramp to Exit 9A - Broad St/Millburn/Summit (Summit) ramp 9A remains closed 10 minute delay   ,0
220,1255,Disabled vehicle on I-295 northbound ramp to Exit 45 - Mount Holly Rd/Rancocas Rd (Westampton Twp) partial ramp closure use caution   ,0
221,1283,Crash on I-80 westbound Exit 57 - NJ 19 (Paterson) 2 left lanes of 4 lanes closed 5-10 minute delay use caution   ,0
222,1286,Disabled vehicle on I-295 northbound ramp to Exit 45 - Mount Holly Rd/Rancocas Rd (Westampton Twp) partial ramp closure use caution   ,0
223,1288,Crash on I-287 northbound at North of Exit 7 - South Randolphville Rd (Piscataway Twp) left lane closed   ,0
224,1289,Crash on I-287 northbound between North of Exit 7 - South Randolphville Rd (Piscataway Twp) left lane closed   ,0
225,1302,Crash on I-80 westbound Exit 57 - NJ 19 (Paterson) 3 lanes of 4 lanes closed 5-10 minute delay use caution   ,0
226,1308,"Construction, curb work on I-80 local lanes westbound between Exit 68 - New Jersey Turnpike/I-95 (Teaneck Twp) and Exit 64 - Summit Ave/NJ 17 (Hackensack) right shoulder closed until 3:00 P.M.   ",0
227,1309,"Construction, attenuator repairs on NJ 24 westbound between Exit 9A - Broad St/Millburn/Summit (Summit) and Exit 8 - Summit Ave/NJ 124 (Millburn Twp) right shoulder closed until 3:00 P.M.   ",0
228,1311,"Construction, bridge maintenance operations on I-78 both directions at Exit 11 - CR 614/Pattenburg Rd (Union Twp) right shoulder closed for repairs until 4:00 P.M.   ",0
229,1337,Fuel spill and Overturned tractor trailer on NJ 24 both directions ramp to Exit 9A - Broad St/Millburn/Summit (Summit) ramp closed   ,0
230,1364,"Construction, construction on Holland Tunnel eastbound at New Jersey Side - Toll Plaza (Jersey City) 1 toll lane closed round the clock until further notice.   ",0
231,1370,"Roadwork, roadwork on Garden State Parkway northbound South of Exit 25 - CR 623/Roosevelt Blvd (Upper Twp) to North of Exit 29 - US 9 (Somers Point) right lane closed for repairs until 3:00 P.M.   ",0
232,1371,"Roadwork, roadwork on Garden State Parkway northbound South of Exit 25 - CR 623/Roosevelt Blvd (Upper Twp) to North of Exit 29 - US 9 (Somers Point) right lane closed for repairs until 3:00 P.M.   ",0
233,1372,Fuel spill and Overturned tractor trailer on NJ 24 both directions ramp to Exit 9A - Broad St/Millburn/Summit (Summit) ramp closed   ,0
234,1373,"Long term road construction, Garden State Parkway at Forked River Service Area (Lacey Twp) Service Area is closed - No Services Available until further notice - Northbound motorists use Atlantic City Service Area and Southbound motori   ",0
235,1374,"Long term road construction, New Jersey Turnpike southbound Richard Stockton Service Area (Hamilton Twp) will be closed until futher notice. No services will be available during renovation   ",0
236,1375,"Long term road construction, New Jersey Turnpike southbound Richard Stockton Service Area (Hamilton Twp) will be closed until futher notice. No services will be available during renovation   ",0
237,1377,"Long term road construction, New Jersey Turnpike Vince Lombardi Service Area (Ridgefield) The service area does not close. It will continue to offer truck parking, restrooms, limited food trucks and vending machines. The Carpool Lot   ",0
238,1378,Overturned tractor trailer on NJ 24 both directions ramp to Exit 9A - Broad St/Millburn/Summit (Summit) ramp closed   ,0
239,1382,"Construction, construction on NJ 29 both directions from West Upper Ferry Rd (Ewing Twp) to NJ 175/Scenic Dr (Ewing Twp) 1 lane closed until 11:59 P.M. on November 30, 2019   ",0
240,1383,"Construction, construction on NJ 175 northbound ramp to southbound I-295 (Ewing Twp) exit ramp closed and detoured until 11:59 P.M. on July 29, 2020   ",0
241,1386,"Construction, construction on I-676 both directions South of Exit 5 - CR 537 (Camden) to Exit 5 - CR 537 (Camden) right shoulder closed until 11:59 P.M. on December 31, 2019   ",0
242,1387,"Construction, construction on I-195 westbound at Exit 16 - CR 537/Great Adventure (Jackson Twp) right shoulder closed until 11:59 P.M. on November 15, 2019   ",0
243,1388,Overturned tractor trailer on NJ 24 westbound Exit 9A - Broad St/Millburn/Summit (Summit) ramp closed   ,0
244,1389,Roadwork on Garden State Parkway northbound South of Exit 25 - CR 623/Roosevelt Blvd (Upper Twp) to North of Exit 29 - US 9 (Somers Point) right lane closed for repairs until 3:00 P.M.   ,0
245,1391,"Construction, construction on NJ 29 both directions from West Upper Ferry Rd (Ewing Twp) to NJ 175/Scenic Dr (Ewing Twp) 1 lane closed until 11:59 P.M. on November 30, 2019   ",0
246,1393,"Construction, construction on Atlantic City Expressway eastbound from East of Atlantic City Welcome Center (Pleasantville) to East of Exit 2 - US 322 (Atlantic City) right lane and shoulder closed until further notice MOVE O   ",0
247,1394,"Construction, construction on Atlantic City Expressway westbound East of Exit 38 - CR 536 (Winslow Twp) right lane and shoulder closed from 7:00 P.M. until 12:00 A.M. MOVE OVER FOR HIGHWAY WORKERS   ",0
248,1395,"Construction, construction on Atlantic City Expressway eastbound West of Exit 33 - Winslow (Winslow Twp) to East of Exit 33 - Winslow (Winslow Twp) right lane and shoulder closed until 12:00 A.M. MOVE OVER FOR HIGHWAY WORKER   ",0
249,1396,"Construction, tunnel repairs on Lincoln Tunnel westbound New York Side - North Tube (Manhattan) to New Jersey Side - North Tube (Weehawken Twp) all lanes closed and detoured until 5:00 A.M.   ",0
250,1397,"Construction, tunnel repairs on Holland Tunnel eastbound New Jersey Side - South Tube (Jersey City) to New York Side - South Tube (Manhattan) 1 lane closed until 5:00 A.M.   ",0
251,1398,"Roadwork, roadwork on New Jersey Turnpike - Western Spur southbound between North of Interchange 15W - I-280 (Kearny) and North of Interchange 15E - US 1&9 (Newark) left and center lanes closed until 6AM Monday 11/4/19.   ",0
252,1399,"Construction, construction on New Jersey Turnpike - Western Spur southbound Northern Mixing Bowl (Ridgefield) to Interchange 15W - I-280 (Kearny) all lanes closed for repairs from 10:00 P.M. until 6:00 A.M.   ",0
253,1402,"Construction, construction on NJ 175 both directions between West Upper Ferry Rd (Ewing Twp) and NJ 29 (Ewing Twp) all lanes closed and detoured until 6:00 A.M. follow detour   ",0
254,1403,"Construction, construction on I-295 northbound ramp to southbound Exit 76 - NJ 29 (Ewing Twp) exit ramp closed and detoured until 6:00 A.M. follow detour   ",0
255,1404,"Construction, construction on New Jersey Turnpike - Western Spur southbound outside entry Interchange 16W - NJ 3 (East Rutherford) ramp from rt3 east closed until 6:00 A.M.   ",0
256,1405,"Construction, construction on New Jersey Turnpike - Western Spur southbound outside entry Interchange 16W - NJ 3 (East Rutherford) ramp from rt 3 west closed until 6:00 A.M.   ",0
257,1409,Construction on New Jersey Turnpike - Western Spur southbound from Vince Lombardi Service Area (Ridgefield) ramp closed for repairs until 6:00 A.M.   ,0
258,1410,Construction on New Jersey Turnpike - Western Spur southbound Northern Mixing Bowl (Ridgefield) to Interchange 15W - I-280 (Kearny) all lanes closed for repairs from 9:00 P.M. until 6:00 A.M.   ,0
259,1414,"Construction, construction on NJ 24 both directions between I-287 (Hanover Twp) and I-78 (Springfield Twp) 1 to 2 lanes closed for repairs until 6:00 A.M.   ",0
